datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 12:50,25678.5,0.12829,0.12123855935318444,0.11553,0.11104359838922588,0.1072,0.10395,0.10167,0.09964,0.09878,0.09762,0.09770786677897117,0.09849,0.09949,0.10145,0.1773802686399427,0.17056,0.16233,0.15573422850270885,0.14938,0.14329,0.13477,0.13075,0.1244,0.11944,0.11544,0.11085,0.10704,0.10251
09-01-2026 12:55,25695.15,0.12027,0.11243,0.11052,0.10742,0.10473917564811364,0.10217519315407965,0.09972,0.09771,0.09703,0.09608,0.09627,0.0968,0.09761,0.09973,0.17501,0.17181,0.16434,0.15789704311858385,0.15145,0.14496,0.13844,0.13251054158882575,0.12703,0.12174,0.11714295237460307,0.11301,0.10916,0.10509
09-01-2026 13:00,25694.0,0.11592211884349889,0.11285,0.10979,0.10675,0.10387877613270058,0.10131,0.09929664264794617,0.09794,0.09704,0.09577,0.09623,0.09692,0.09814023837156885,0.09985,0.17567,0.17174,0.16532,0.15674,0.15079195071502743,0.14488,0.1389,0.1333,0.12729,0.12233,0.11798,0.1138599250326247,0.10973,0.10531000000000001
09-01-2026 13:05,25687.3,0.12321,0.11865,0.11451,0.10988,0.10627,0.10377,0.10167,0.09932,0.09757339567403348,0.09691,0.09726,0.09795999999999999,0.09758288550072662,0.09720719676855864,0.17521,0.17048386241286045,0.16483,0.15827463878695205,0.15176,0.14549561016699494,0.13926177951419658,0.13305,0.12682,0.1211343372911814,0.11628448660701686,0.11206202269329921,0.10826343216111048,0.10469
09-01-2026 13:10,25691.5,0.11943788120868065,0.11744,0.11545,0.10842,0.10596,0.10336,0.10088,0.09919704566645812,0.09821,0.09743692241075995,0.09704,0.09744,0.098635015303651,0.10037,0.17552,0.16948,0.16359021223803505,0.1578040093767634,0.15197,0.14570922008931356,0.13936,0.13369,0.12693,0.12183,0.11751,0.11275,0.1095,0.10489999999999998
09-01-2026 13:15,25696.8,0.12103,0.1158877786291684,0.11193,0.10906,0.10638,0.10394843685247716,0.10185330997823638,0.1000890044154174,0.09865,0.09776113692005853,0.09749462019367523,0.09762,0.09831,0.10017000000000001,0.17556,0.16988,0.16483,0.15863392681553493,0.15176,0.14418,0.13880472021751694,0.13366,0.12696,0.12177,0.11768,0.11275,0.10844129834706946,0.10454
09-01-2026 13:20,25704.7,0.12085047530094432,0.11566,0.11049,0.10641,0.10389705428801246,0.10143,0.09899,0.09758,0.09689,0.09572,0.096,0.09672,0.09757,0.09942,0.17485,0.16771,0.16437,0.15850781092040242,0.15238,0.14601,0.13882,0.13355,0.1271,0.12201,0.11774,0.11275,0.10845551079834509,0.10466
09-01-2026 13:25,25701.95,0.12224,0.11732349989312964,0.11251,0.10795,0.10579,0.10305,0.10117,0.09904,0.09799,0.09694,0.09667119396548886,0.09733,0.09843,0.10009000000000001,0.17541,0.16753,0.16479,0.15654,0.15179,0.14545,0.13938,0.13333677616754386,0.12732,0.12201,0.11797,0.11302,0.10946,0.1059142116146684
09-01-2026 13:30,25705.5,0.11593,0.10972,0.10335,0.10307,0.10018,0.09862,0.09718,0.09630280756877306,0.09555,0.09465,0.09496,0.09588,0.09728951601197935,0.09903,0.17569,0.17073,0.16537,0.15682,0.15272,0.14651696823296953,0.14043,0.13508,0.12859,0.12355,0.11929,0.11529724499550052,0.11129,0.10650999999999998
09-01-2026 13:35,25704.05,0.12743,0.12172781477909202,0.11648304179263524,0.11167,0.10775,0.10526,0.10226,0.10056143141422326,0.09945,0.09841530726947625,0.09781,0.09816,0.09904,0.10073,0.17428,0.16928681818645047,0.16374,0.15739773693867307,0.15106,0.14576,0.13932943255634223,0.13284,0.1264872864750836,0.12096,0.1165,0.11202,0.1086,0.10519365273094558
09-01-2026 13:40,25707.75,0.10972,0.10665898660289926,0.1037,0.10081652387016775,0.09823,0.09644,0.09503,0.0943,0.09393,0.09321,0.09384,0.095,0.09636999999999998,0.09742566248801662,0.17513,0.16888,0.16496,0.15582,0.15254,0.14654,0.1401,0.13374299191563388,0.12819,0.12362,0.11909897923322289,0.11463,0.11134,0.10806313376748856
09-01-2026 13:45,25683.75,0.11210249505601448,0.11147,0.11084,0.10705,0.10388,0.10133,0.09953,0.09777,0.09628400670050104,0.0957,0.09627,0.09717,0.09848,0.10032,0.17398,0.1689890458274012,0.16334,0.1570107804366178,0.1507,0.1446748951216292,0.13872296014910587,0.13275,0.12644,0.12138,0.11727,0.11252,0.10907,0.10425
09-01-2026 13:50,25682.0,0.11444,0.11369,0.10963798811532027,0.1056,0.10242,0.10013,0.09820374036336575,0.09695,0.09655,0.09620424726353355,0.09612,0.09718,0.0986,0.10046,0.1713416884518189,0.1658,0.16322,0.15392,0.15058,0.14454,0.13837,0.13319,0.1280259771764569,0.12288155198962701,0.11776,0.11325,0.10975,0.10510000000000001
09-01-2026 13:55,25665.25,0.13117,0.11883,0.11580042139248875,0.11280058724458977,0.10983,0.10688,0.10407,0.10189,0.10099,0.09943,0.09955,0.10003,0.10112213030200053,0.10273999999999998,0.1725,0.1646,0.1600610894549878,0.15528,0.14904,0.14288,0.13651,0.13106,0.12472,0.11955,0.11552,0.11076,0.10706,0.10236
09-01-2026 14:00,25689.05,0.11498,0.1132,0.10849,0.10542192614686408,0.10267,0.10027,0.09840779054584749,0.09693,0.095800437223359,0.09531,0.0958,0.09696,0.09858,0.10034,0.17441,0.16895,0.16408,0.1571,0.15116524264603337,0.14551803991844972,0.13988012068630049,0.13398,0.12735,0.12225,0.11836,0.1135,0.11011,0.10546999999999998
09-01-2026 14:05,25678.55,0.12519009912725532,0.12009,0.11448936290124186,0.10995,0.1064,0.10305,0.10082,0.09954,0.09859,0.09715,0.09738,0.09828,0.09941,0.10108,0.17367,0.16886,0.16361,0.1571719930920345,0.15061,0.14460215201018933,0.13870366781282722,0.13275,0.12639,0.12141,0.11734,0.11256,0.10876,0.10422000000000001
09-01-2026 14:10,25674.05,0.11993,0.1114433438605657,0.10659,0.10482,0.10293,0.1001,0.09781,0.09679,0.09658,0.0955,0.09608,0.0957611492643092,0.09544350859124659,0.09512706883096742,0.17391,0.16854,0.16343,0.155,0.15065,0.14452761051320667,0.13852,0.13304,0.12686,0.12247817029416663,0.11832,0.11367,0.11005,0.10553
09-01-2026 14:15,25669.0,0.11382,0.11203,0.10784,0.10492633435080194,0.10262,0.10114,0.09873,0.09726,0.09676,0.09572,0.09619,0.09744,0.09886,0.10039,0.17392,0.17027,0.16336,0.157,0.1504,0.14252,0.13853,0.13282,0.12685,0.12213,0.11774,0.11297,0.10935,0.10483
09-01-2026 14:20,25668.65,0.11460171184284486,0.11177,0.10898133737641945,0.10614,0.10316,0.10092,0.09864,0.0974954557035989,0.09688,0.09562,0.09597,0.09731,0.09845,0.10028999999999999,0.17337,0.16979,0.16261,0.1563431435629219,0.15026,0.14444591898080178,0.1387384801394759,0.13298,0.12675,0.12182,0.11772,0.113,0.10884253171814465,0.10508
09-01-2026 14:25,25671.35,0.11449,0.11067078813964917,0.10674,0.1025,0.09997883548872123,0.0984,0.09697,0.09582,0.09539,0.09442,0.09527,0.09626,0.09792,0.09983,0.17321,0.17,0.16342,0.1570949426944679,0.15081701087814478,0.1446484578729348,0.13865,0.13368,0.12757,0.12228,0.11872,0.11392,0.11039000000000002,0.10687409185387062
09-01-2026 14:30,25652.65,0.1269,0.12078,0.11398,0.11234,0.10794,0.10499,0.10242,0.10078078968040029,0.09938,0.09808,0.0983,0.09924040167919383,0.10044,0.102,0.17453,0.16863,0.161697780291394,0.15484,0.1485704337129091,0.14255,0.13683,0.13149,0.12523,0.12042,0.11625,0.11135,0.10737,0.10319
09-01-2026 14:35,25659.1,0.12071,0.11683,0.1133,0.1082,0.10504,0.10241,0.10015704040829447,0.09844,0.09796,0.09651,0.09719,0.09831,0.09967,0.10142,0.17291,0.16652,0.16282,0.15575,0.14945328162656987,0.1433002308293567,0.13757,0.13231,0.12677126305374234,0.12136,0.11741,0.11274,0.10915,0.10462
09-01-2026 14:40,25650.4,0.12430087134158126,0.11901,0.11374,0.1103,0.10705282707809584,0.10393,0.10153,0.09980635160009732,0.09863,0.09800926400963816,0.098,0.09876,0.1001571770972009,0.10194,0.17449183654843348,0.1685,0.16305,0.15801,0.15037,0.14286,0.13719,0.13241,0.12612,0.12102,0.11697,0.11206,0.10843,0.10422000000000001
09-01-2026 14:45,25668.25,0.11893,0.11412706361438704,0.11041,0.10761,0.10484128294662698,0.1021,0.09986,0.09815,0.0978,0.09646,0.09693,0.09755,0.09897,0.10073,0.17396,0.16722,0.16383,0.1562,0.1508,0.14406,0.13782,0.1320077982765326,0.1266058013187925,0.12162,0.11754,0.11257,0.109,0.10483999999999999
09-01-2026 14:50,25663.45,0.11923,0.1159,0.11115,0.10822,0.10457,0.10245,0.10011,0.09834,0.09716727643332028,0.09664,0.09701,0.0980128794920301,0.09928,0.10092,0.17416,0.16935826721240224,0.16363,0.15667,0.15093,0.14334,0.13817,0.13298,0.12678,0.1217,0.11772,0.11271,0.10912,0.10492
09-01-2026 14:55,25674.9,0.11822,0.1133,0.10902,0.1054,0.10307688857360996,0.10099,0.09814,0.097355838555388,0.09696,0.09556,0.0958,0.09655,0.09819,0.10004000000000002,0.17375,0.16806248083475783,0.16238963194531528,0.15674,0.15109,0.14426,0.13849,0.13284,0.12678,0.12179,0.1171932454483952,0.11291,0.10919,0.10506
09-01-2026 15:00,25668.55,0.12334,0.11686,0.11259089210582386,0.10907,0.10585577794194281,0.10285544296662025,0.10031381083821074,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10020998435041625,0.17385,0.16679,0.16182961677610183,0.15668,0.15036,0.14387993469717733,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.10574843171471003,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.09997811339658434,0.17315,0.16824,0.16306,0.15652,0.15010905846189965,0.14377418369668307,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.106719839732584,0.10180936079605954
09-01-2026 15:10,25688.85,0.11844033666063132,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.09624482906788823,0.09724,0.09912,0.10076,0.17335686866211544,0.16743,0.1622023389559266,0.15642,0.15002,0.14398,0.1376,0.1327,0.12682852640088677,0.12124,0.11718,0.11255,0.10793855716401289,0.1033455233304558
09-01-2026 15:15,25690.6,0.11374160399067057,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.09606802968542298,0.09515771743879549,0.09521,0.09612,0.09663,0.09878,0.10096999999999999,0.17363,0.16809,0.16381,0.15799,0.15160368333586283,0.14510521128203277,0.13885,0.13307658444552442,0.12782,0.12301914446557577,0.11865,0.11469419262029829,0.11073,0.10651000000000001
09-01-2026 15:20,25695.2,0.12569273610403317,0.11951418152215863,0.11336,0.10723,0.10487935771361014,0.10272,0.10043295995380461,0.09868,0.09815,0.09748521360027611,0.09688,0.09766,0.09924,0.10136,0.17406435105323098,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12371551027642819,0.11896,0.1143,0.11059000000000001,0.10689481041865721
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.11590488417489293,0.11233,0.10939,0.10641,0.10353,0.10138188386664004,0.10023049264982722,0.09965,0.09992,0.10147,0.10334000000000002,0.17462,0.16795,0.16501,0.15882852896920957,0.15253265384890727,0.14643,0.1405405591007184,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414000000000001
12-01-2026 09:15,25657.45,0.11467566338111215,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10189266455359476,0.10187549329628344,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.17624293839469812,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.12499374580883431,0.1207,0.11627
12-01-2026 09:20,25594.15,0.1278428119407036,0.12206,0.1163,0.1162,0.11382623120110216,0.1116,0.10980564479057102,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619000000000002,0.18837,0.18215,0.17641,0.17045,0.16327925760973416,0.15582,0.14937,0.14418,0.13859151183540838,0.13308,0.12814720772388644,0.12372,0.11906815525701742,0.11443488080195181
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.11460367594047603,0.11275,0.11187,0.11185,0.11294957966879791,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.13248374734023902,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.13974821786931216,0.13513,0.13053,0.12762,0.12372903296730554,0.11992,0.11718661840067354,0.11528,0.11400212976695252,0.11364,0.11442,0.11596,0.11845,0.12192999999999998,0.18674,0.18127580381043548,0.1753176059116767,0.16872,0.16123,0.1546,0.14875209253101693,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11762125115403943,0.11540390647557537,0.1137265974744632,0.1125,0.11211,0.11291222503430971,0.11439,0.11676,0.11782898938232582,0.18503,0.17987130949946284,0.17376,0.16686,0.16,0.15408,0.14815,0.1424373091615763,0.136984507489575,0.13168883747117385,0.12645,0.12142,0.11686999550623073,0.11271000000000002
12-01-2026 09:40,25569.55,0.13204303444058207,0.12814,0.12398906286044722,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.11949999999999998,0.18611,0.180726723703104,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.13930762233638716,0.13372163915127344,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11652993335373468,0.11667929985033668,0.18657,0.18080943666176333,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.12574597414642527,0.12046,0.11544536780806416,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.1267919170007055,0.12282,0.11879,0.11587,0.1133,0.11123497173284236,0.10997425391545487,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.11901694159488202,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11651378573699421,0.11372,0.11107,0.10903715859502483,0.10768,0.10685403344699865,0.10652,0.10686,0.10805690031125494,0.11001,0.11281796456664422,0.11652999999999998,0.18861365204019495,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12528999999999998,0.1200710020603514,0.11487283849926289
12-01-2026 10:00,25564.15,0.1441748713520171,0.13787,0.13159,0.12824,0.12398,0.12047423242336498,0.11732,0.11475,0.11375,0.11353917740747875,0.11379699429619489,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12480888429122969,0.11957,0.11465,0.11053999999999999
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.18305938940481145,0.17721,0.17052,0.16393,0.15738228949866923,0.15106,0.14561,0.13996441892118758,0.13422908870751182,0.12853500114114544,0.12301,0.11852,0.11404792419939917
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11673002309752804,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.1131086499703539,0.11558548281317652,0.11834999999999998,0.18718,0.18098,0.17487019038539692,0.1688338986146148,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12263010519069215,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11268594104963736,0.11392,0.11397422321775338,0.11402824143230383,0.1865291426864264,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.14189611391410406,0.13556,0.12978,0.12440168975465025,0.11929,0.11407655434253341,0.10888392089876864
12-01-2026 10:20,25583.3,0.13207603964580747,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11506527842052337,0.18773,0.18178,0.17694,0.17023,0.1635546367471343,0.15691,0.1507,0.14521,0.13843,0.13265,0.1273918704836758,0.12233680566266789,0.11752,0.11314
12-01-2026 10:25,25574.15,0.14281598026580128,0.13623,0.12967,0.12376,0.11887,0.11599,0.11342408955145246,0.1109838619460255,0.109428572919856,0.1095,0.11075,0.11194,0.11423,0.11789,0.1877497698786064,0.18134,0.17618,0.16883,0.1626,0.15644212852368836,0.15031661794274748,0.14418,0.13768,0.13146,0.12617,0.12125997650657512,0.11655,0.11219
12-01-2026 10:30,25584.2,0.12827378221417518,0.12478,0.1213,0.11695,0.11385,0.11154,0.10932227639780517,0.10727,0.10654,0.10672,0.1076433734219013,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.14504777093840737,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12393772601410998,0.12019,0.11652,0.11341402174352518,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11315424346583836,0.11730000000000002,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13758828210528568,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.12914062083697891,0.12287248225025793,0.1177563478128464,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11241441346203351,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11696132270249415,0.11168379786566367
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.10970097241044106,0.10963,0.11049874211609503,0.11227403368267028,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14902895461225174,0.14305,0.13636,0.13061,0.12534,0.11996,0.11524356305356923,0.11121999999999999
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11176091839717721,0.11033781732976822,0.10858,0.10623,0.1048,0.10456,0.10457,0.10559866543486528,0.10778,0.11086,0.11483,0.18856,0.18362183823122466,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12352908925428566,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11676349762983076,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.1080090252616241,0.1101,0.11303893456574025,0.11692,0.18701,0.18147,0.17528863923493512,0.16896,0.16253,0.1562372310144622,0.1500451435204499,0.14384,0.13698,0.13174,0.1269,0.12209749518325318,0.11732,0.11255870190982158
12-01-2026 11:00,25550.75,0.12951012545195187,0.1261,0.12265718266789152,0.11932,0.1161131836292774,0.11307,0.11061,0.10912,0.10822739442111129,0.10824,0.10971,0.11170316411562073,0.11413,0.11806999999999998,0.18716113771905452,0.1807,0.1743653008016034,0.16802,0.16163,0.15508,0.14859,0.1422499941277079,0.13622,0.13101,0.12619275760683335,0.12148138694522809,0.11690198173194181,0.11248
12-01-2026 11:05,25538.1,0.13205671291489057,0.12782,0.1236,0.12018755201660028,0.11707873285829791,0.11426047924221311,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.16726789352036942,0.16062,0.15433,0.14776,0.14223,0.13525,0.1301161059681545,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12777762380835622,0.12331,0.11886,0.11651,0.11347,0.11101,0.10890074471306209,0.10721,0.10634824509959594,0.10691,0.10852,0.11041,0.1133,0.11741000000000001,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.14888484849536343,0.14269984856964965,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.1187629125691947,0.11598,0.11333,0.1110630435064474,0.10933598016934223,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11621069722307333,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.1237931712697251,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12072932636910155,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18239179776557707,0.17614,0.1707,0.16363,0.15753964558157912,0.1515028632700874,0.14553,0.13962,0.13348,0.12841199174951312,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17615997150840834,0.17037723886567982,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.11420000000000001
12-01-2026 11:35,25487.1,0.12896,0.12352128465647931,0.11988,0.11806,0.11559671087397631,0.11321,0.11142605813581,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292000000000002,0.18093,0.17561,0.17024,0.16314,0.15702232204487976,0.15104,0.14520728439117678,0.1394,0.13317,0.12801774535724714,0.12347,0.11912127090873538,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12395218866468884,0.12206737674493263,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12384999999999999,0.18081,0.17563,0.17025,0.16382,0.15778,0.15185101558803488,0.1459936450515363,0.14013,0.13359,0.12863,0.12393,0.11956,0.11567977684974952,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10914999999999998
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11593671589621049,0.11342,0.11164212517627743,0.11082954777571226,0.11052,0.111,0.11288,0.11482,0.11826,0.12270000000000002,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12789991810556448,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11382665402522961,0.11205,0.11089,0.11040914807598819,0.11102,0.11273,0.11467,0.11789,0.12012735235264156,0.18173,0.17556,0.1695858803769899,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11856552859112499,0.11471,0.11063456739671577
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.10986715001151837,0.10963,0.11033,0.11191,0.11395,0.11737,0.12170000000000002,0.18155,0.17572,0.1701,0.1634991780073067,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11867726875855929,0.115,0.1111283390268801
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.1189967792890096,0.11613,0.11407,0.11219719117690961,0.11057,0.10990931080118373,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16986298376368175,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11759122567274109,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11967954413405595,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12240999999999999,0.18329299949736894,0.17639,0.17031,0.1638,0.15643313912489917,0.1492,0.14285,0.13669,0.13021,0.12420094624565473,0.1186343262626793,0.1134,0.10862984203630706,0.10445000000000002
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11381815759874277,0.1127,0.11224,0.11269048950005825,0.11361,0.11532,0.11882999999999999,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10873768467780376
12-01-2026 12:20,25614.85,0.15144,0.1442713913491409,0.1381,0.13286613807425582,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11710665877466926,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.1490208243128912,0.14266,0.136,0.13039672750908732,0.12488,0.11939,0.11495,0.11052772459806955
12-01-2026 12:25,25653.4,0.12650695048709343,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11184398196019378,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12904998241454385,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.1340311446285314,0.12916,0.12486145742530678,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11738614197371262,0.188123022214192,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.12999281960698617,0.12531308124539547,0.12038,0.11486999999999999
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11031779809287323,0.10965,0.11016,0.11106876035391167,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16215947115190196,0.15617,0.15057,0.144526939824004,0.13864,0.13428,0.12937699357499424,0.12420999999999999,0.1192051699615767
12-01-2026 12:40,25684.35,0.15507,0.14918859524408426,0.14347,0.1378744138286039,0.13275,0.12895,0.12453,0.12115,0.119383226461426,0.11829,0.11735301082807822,0.11716,0.11832,0.11998999999999999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15909433377152343,0.1526676068336652,0.14624533873912146,0.13995,0.13419,0.12962,0.12398,0.11884705584560346,0.11399999999999999
12-01-2026 12:45,25727.5,0.13318,0.12910781990557932,0.12466,0.11945,0.11652,0.11392392806712408,0.11154443908586861,0.10981,0.10915193012291412,0.10914,0.10926915721630764,0.10977,0.1111441954846118,0.11341999999999999,0.1931,0.18998,0.18359,0.17732,0.1711,0.16473776234769533,0.15835,0.15208174305057004,0.14586,0.1398,0.1350622862713826,0.13039,0.12570225336926308,0.12103
